304683634,5359
1,411988534,你,1079074,余佳运/EnjiA (魏恩佳),100
2,374999,沿海公路的出口,12709,S.H.E,100
3,27671067,我们都被忘了,9952,谢安琪,100
4,254037,爱久见人心,8325,梁静茹,100
5,205340,寂寞不痛,7063,ALin,100
6,1494825207,过度,28304831,吕口口,100
7,1427364711,字典,12609574,Jannie Kyo,100
8,1425833370,罗曼蒂克的生物化学分析,31663286,姚弛,100
9,1336990252,终于了解自由,980025,周兴哲,100
10,82375,十九八七…,2738,方大同,50
11,574925509,日常的镜头,12029112,椅子乐团 The Chairs,50
12,538610028,Angel Disco Love,11074,落日飞车,50
13,5249197,叶子,7061,阿桑,50
14,517566297,放过你,12825329,吴缤欣,50
15,465760807,Fine（Feat.刘祖君）,1158119,Leo1Bee/刘祖君,50
16,454828886,Love U U,3684,林俊杰,50
17,451520686,爱在身边,980025,周兴哲,50
18,442898703,长大的童话,3685,林宥嘉,50
19,402070840,我,1193259,苏运莹,50
20,400161857,灯光,174009,谢震廷,50
21,38679524,蠢货,1191044,喻言,50
22,374894,你不会,12709,S.H.E,50
23,354246,让爱重生,11562,F.I.R.,50
24,28283351,雨还是不停地落下,9272,孙燕姿,50
25,27955651,潮流季,5781,薛之谦,50
26,25648051,最佳听众,9945,萧亚轩/韩庚,50
27,25648004,千纸鹤,2738,方大同,50
28,255526,花一开就相爱吧,8335,林依晨,50
29,169200,深深爱过你(前世),5781,薛之谦,50
30,169188,爱我的人 谢谢你,5781,薛之谦,50
31,1497362276,请在原地等待,12213291,张叶蕾,50
32,1495135067,没人等你,12258420,AY楊佬叁/VintaGe,50
33,1493976786,Don’t cry,31376161,颜人中,50
34,1493699806,爱你没道理,7890,黄龄/颜人中,50
35,1493073540,遥远的歌 (Live),35034940,张雨绮,50
36,1488636921,比陌生人更陌生,32628461,顾予铭,50
37,1483521142,Candlelight (feat. OHHYUK),11074,落日飞车/吴赫,50
38,1480925911,如果再遇见你,12184098,李小楚,50
39,1480421547,再见你,13034499,赵以白,50
40,1479289462,无权,31051841,Double呆,50
41,1479206090,碎片,12258611,王金金,50
42,1467201259,星上人,32717867,陆杰,50
43,1462872111,资格,33033230,韩尚霏,50
44,1455965526,下落不明,32399227,王巨星,50
45,1450044254,夏 日 舞 池 Say so,31338246,G H C/露露娜Ruruna,50
46,1435636005,Dazzling Love,12408001,完美倒立,50
47,1425643256,你要相信这不是最后一天,861777,华晨宇,50
48,141288,明明很爱你,4755,品冠/梁静茹,50
49,1412644650,虫洞诗,1193482,原子邦妮,50
50,1411872988,我说如果在一起,1038386,Shawee/mAjorHon,50
51,1409027588,离秋,12611951,张伟瀚,50
52,1407773519,少女作妖日记,12308136,纳豆nado,50
53,1400030371,为你摘星星的人很快就会来了,28602869,木筏,50
54,1382563433,为你淋的雨,32982426,许骢贺子,50
55,1376705584,If Only...,13500447,ØZI,50
56,1366467511,桃乐茜的来信,12626758,I'll call U,50
57,1341787129,此生是我吗,1192137,李奕遐,50
58,1316473300,答案,791331,刘梓炎,50
