5179550634,1791468166,我是抑郁症大王-,光宗耀祖。,0,46分钟前
5179538575,550681499,Pee-,他要是能看到我这条，wo倒追他,1,11:00
5179588987,3347167366,星辰贱一,+1,0,09:50
5179602811,1399121980,估计次昵称已存在,抱紧你的我比国王更富有。,1,09:39
5179537231,2131403595,满船清梦丶压星河QF,分手第二天，哭了两天了,0,09:28
5179590824,405631155,吱唔zhu,分手的来报个到,1,09:18
5179531173,2131403595,满船清梦丶压星河QF,两边向中间滑,0,08:47
5179501546,2131403595,满船清梦丶压星河QF,从,0,08:47
5179494599,2131403595,满船清梦丶压星河QF,跟我一样的经历，抱一抱,0,08:44
5179472570,1732130979,温州小青龙,醒醒，早上了,0,06:51
5179511768,1463896639,网抑丶云先森,你这算啥，我连备注都没有...,0,03:58
5179491014,271264081,好多好多小可爱哇,一见钟情不过是见色起意愿都是了解你最深处的本质最不堪的过往 最自卑的内心还愿意爱你🖤,1,03:45
5179433444,2016612576,温柔_mIOl,本以为跟他同居以后我们会过的很好 ，会很幸福，结果他老是惹我生气，几乎每天都会因为一点点小事而生气，他也不会意识到自己的错，也不会来哄我，有时我觉得我自己活该生气，凭什么我的心情要由着他而变化，凭什么我宁愿上班吃面包不买衣服，也要省钱怕他在冬天冷给他买衣服，凭什么，凭我爱他………,2,03:10
5179441267,49405173,逗比笑一个n,在等待中 慢慢消磨殆尽 直至死亡 这就是所谓的自由 平平淡淡 要有自己的私人时间 相爱也是个体 那我和自己一个人有什么区别呢？,2,02:04
5179451192,1742689375,我说可遇不可求,你值得被抱抱,0,02:03
5179425368,1742689375,我说可遇不可求,你值得被抱一抱,0,02:02
5179430361,1793102718,吴先生-不在家,加油，祝君及家人安好,0,01:55
5179401381,287924409,没人气的橘,他说的对。,0,01:24
5179418083,1352349743,Dorisqwq,d,0,00:52
5179360675,3272692562,小兔_DBTh,超级超级好听,0,00:47
